Citation	wID	1830	1837	1840	1841	1879	1920
Helaman 1:11	15.01	,	,
Helaman 1:11	15.02	⌴	⌴
Helaman 1:11	16	yea	yea
Helaman 1:11	16.01	,	,
Helaman 1:11	16.02	⌴	⌴
Helaman 1:11	17	swearing	swearing
Helaman 1:11	17.01	⌴	⌴
Helaman 1:11	18	by	by
Helaman 1:11	18.01	⌴	⌴
Helaman 1:11	19	their	their
Helaman 1:11	19.01	⌴	⌴
Helaman 1:11	20	everlasting	everlasting
Helaman 1:11	20.01	⌴	⌴
Helaman 1:11	21	Maker	Maker
Helaman 1:11	21.01	,	,
Helaman 1:11	21.02	⌴	⌴
Helaman 1:11	22	that	that
Helaman 1:11	22.01	⌴	⌴
Helaman 1:11	23	they	they
Helaman 1:11	23.01	⌴	⌴
Helaman 1:11	24	would	would
Helaman 1:11	24.01	⌴	⌴
Helaman 1:11	25	tell	tell
Helaman 1:11	25.01	⌴	⌴
Helaman 1:11	26	no	no
Helaman 1:11	26.01	⌴	⌴
Helaman 1:11	27	man	man
Helaman 1:11	27.01	⌴	⌴
Helaman 1:11	28	that	that
Helaman 1:11	28.01	⌴	⌴
Helaman 1:11	29	Kishkumen	Kishkumen
Helaman 1:11	29.01	⌴	⌴
Helaman 1:11	30	had	had
Helaman 1:11	30.01	⌴	⌴
Helaman 1:11	31	murdered	murdered
Helaman 1:11	31.01	⌴	⌴
Helaman 1:11	32	Pahoran	Pahoran
Helaman 1:11	32.01	;	;
Helaman 1:12	1	therefore	therefore
Helaman 1:12	1.01	⌴	⌴
Helaman 1:12	2	Kishkumen	Kishkumen
Helaman 1:12	2.01	⌴	⌴
Helaman 1:12	3	was	was
Helaman 1:12	3.01	⌴	⌴
Helaman 1:12	4	not	not
Helaman 1:12	4.01	⌴	⌴
Helaman 1:12	5	known	known
Helaman 1:12	5.01	⌴	⌴
Helaman 1:12	6	among	among
Helaman 1:12	6.01	⌴	⌴
Helaman 1:12	7	the	the
Helaman 1:12	7.01	⌴	⌴
Helaman 1:12	8	people	people
Helaman 1:12	8.01	⌴	⌴
Helaman 1:12	9	of	of
Helaman 1:12	9.01	⌴	⌴
Helaman 1:12	10	Nephi	Nephi
Helaman 1:12	10.01	,	,
Helaman 1:12	10.02	⌴	⌴
Helaman 1:12	11	for	for
Helaman 1:12	11.01	⌴	⌴
Helaman 1:12	12	he	he
Helaman 1:12	12.01	⌴	⌴
Helaman 1:12	13	was	was
Helaman 1:12	13.01	⌴	⌴
Helaman 1:12	14	in	in
Helaman 1:12	14.01	⌴	⌴
Helaman 1:12	15	disguise	disguise
Helaman 1:12	15.01	⌴	⌴
Helaman 1:12	16	at	at
Helaman 1:12	16.01	⌴	⌴
Helaman 1:12	17	the	the
Helaman 1:12	17.01	⌴	⌴
Helaman 1:12	18	time	time
Helaman 1:12	18.01	⌴	⌴
Helaman 1:12	19	that	that
Helaman 1:12	19.01	⌴	⌴
Helaman 1:12	20	he	he
Helaman 1:12	20.01	⌴	⌴
Helaman 1:12	21	murdered	murdered
Helaman 1:12	21.01	⌴	⌴
Helaman 1:12	22	Pahoran	Pahoran
Helaman 1:12	22.01	.	.
Helaman 1:12	22.02	⌴	⌴
Helaman 1:12	23	And	And
Helaman 1:12	23.01	⌴	⌴
Helaman 1:12	24	Kishkumen	Kishkumen
Helaman 1:12	24.01	,	,
Helaman 1:12	24.02	⌴	⌴
Helaman 1:12	25	and	and
Helaman 1:12	25.01	⌴	⌴
Helaman 1:12	26	his	his
Helaman 1:12	26.01	⌴	⌴
Helaman 1:12	27	band	band
Helaman 1:12	27.01	⌴	⌴
Helaman 1:12	28	which	who
Helaman 1:12	28.01	⌴	⌴
Helaman 1:12	29	had	had
Helaman 1:12	29.01	⌴	⌴
Helaman 1:12	30	covenanted	covenanted
Helaman 1:12	30.01	⌴	⌴
Helaman 1:12	31	with	with
Helaman 1:12	31.01	⌴	⌴
Helaman 1:12	32	him	him
Helaman 1:12	32.01	,	,
Helaman 1:12	32.02	⌴	⌴
Helaman 1:12	33	did	did
Helaman 1:12	33.01	⌴	⌴
Helaman 1:12	34	mingle	mingle
Helaman 1:12	34.01	⌴	⌴
Helaman 1:12	35	themselves	themselves
Helaman 1:12	35.01	⌴	⌴
Helaman 1:12	36	among	among
Helaman 1:12	36.01	⌴	⌴
Helaman 1:12	37	the	the
Helaman 1:12	37.01	⌴	⌴
Helaman 1:12	38	people	people
Helaman 1:12	38.01	,	,
Helaman 1:12	38.02	⌴	⌴
Helaman 1:12	39	in	in
Helaman 1:12	39.01	⌴	⌴
Helaman 1:12	40	a	a
Helaman 1:12	40.01	⌴	⌴
Helaman 1:12	41	manner	manner
Helaman 1:12	41.01	⌴	⌴
Helaman 1:12	42	that	that
Helaman 1:12	42.01	⌴	⌴
Helaman 1:12	43	they	they
Helaman 1:12	43.01	⌴	⌴
Helaman 1:12	44	all	all
Helaman 1:12	44.01	⌴	⌴
Helaman 1:12	45	could	could
Helaman 1:12	45.01	⌴	⌴
Helaman 1:12	46	not	not
Helaman 1:12	46.01	⌴	⌴
Helaman 1:12	47	be	be
Helaman 1:12	47.01	⌴	⌴
Helaman 1:12	48	found	found
Helaman 1:12	48.01	;	;
Helaman 1:12	48.02	⌴	⌴
Helaman 1:12	49	but	but
Helaman 1:12	49.01	⌴	⌴
Helaman 1:12	50	as	as
Helaman 1:12	50.01	⌴	⌴
Helaman 1:12	51	many	many
Helaman 1:12	51.01	⌴	⌴
Helaman 1:12	52	as	as
Helaman 1:12	52.01	⌴	⌴
Helaman 1:12	53	were	were
Helaman 1:12	53.01	⌴	⌴
Helaman 1:12	54	found	found
Helaman 1:12	54.01	,	,
Helaman 1:12	54.02	⌴	⌴
Helaman 1:12	55	were	were
Helaman 1:12	55.01	⌴	⌴
Helaman 1:12	56	condemned	condemned
Helaman 1:12	56.01	⌴	⌴
Helaman 1:12	57	unto	unto
Helaman 1:12	57.01	⌴	⌴
Helaman 1:12	58	death	death
Helaman 1:12	58.01	.	.
Helaman 1:13	1	And	And
Helaman 1:13	1.01	⌴	⌴
Helaman 1:13	2	now	now
Helaman 1:13	2.01	⌴	⌴
Helaman 1:13	3	behold	behold
Helaman 1:13	3.01	,	,
Helaman 1:13	3.02	⌴	⌴
Helaman 1:13	4	Pacumeni	Pacumeni
Helaman 1:13	4.01	⌴	⌴
Helaman 1:13	5	was	was
Helaman 1:13	5.01	⌴	⌴
Helaman 1:13	6	appointed	appointed
Helaman 1:13	6.01	,	,
Helaman 1:13	6.02	⌴	⌴
Helaman 1:13	7	according	according
Helaman 1:13	7.01	⌴	⌴
Helaman 1:13	8	to	to
Helaman 1:13	8.01	⌴	⌴
Helaman 1:13	9	the	the
Helaman 1:13	9.01	⌴	⌴
Helaman 1:13	10	voice	voice
Helaman 1:13	10.01	⌴	⌴
Helaman 1:13	11	of	of
Helaman 1:13	11.01	⌴	⌴
Helaman 1:13	12	the	the
Helaman 1:13	12.01	⌴	⌴
Helaman 1:13	13	people	people
Helaman 1:13	13.01	,	,
Helaman 1:13	13.02	⌴	⌴
Helaman 1:13	14	to	to
Helaman 1:13	14.01	⌴	⌴
Helaman 1:13	15	be	be
Helaman 1:13	15.01	⌴	⌴
Helaman 1:13	16	a	a
Helaman 1:13	16.01	⌴	⌴
Helaman 1:13	17	Chief	chief
Helaman 1:13	17.01	⌴	⌴
Helaman 1:13	18	Judge	judge
Helaman 1:13	18.01	⌴	⌴
Helaman 1:13	19	and	and
Helaman 1:13	19.01	⌴	⌴
Helaman 1:13	20	a	a
Helaman 1:13	20.01	⌴	⌴
Helaman 1:13	21	govereor	∅
Helaman 1:13	21.01	⌴	∅
Helaman 1:13	22	governor	governor
Helaman 1:13	22.01	⌴	⌴
Helaman 1:13	23	over	over
Helaman 1:13	23.01	⌴	⌴
Helaman 1:13	24	the	the
Helaman 1:13	24.01	⌴	⌴
Helaman 1:13	25	people	people
Helaman 1:13	25.01	,	,
Helaman 1:13	25.02	⌴	⌴
Helaman 1:13	26	to	to
Helaman 1:13	26.01	⌴	⌴
Helaman 1:13	27	reign	reign
Helaman 1:13	27.01	⌴	⌴
Helaman 1:13	28	in	in
Helaman 1:13	28.01	⌴	⌴
Helaman 1:13	29	the	the
Helaman 1:13	29.01	⌴	⌴
Helaman 1:13	30	stead	stead
Helaman 1:13	30.01	⌴	⌴
Helaman 1:13	31	of	of
Helaman 1:13	31.01	⌴	⌴
Helaman 1:13	32	his	his
Helaman 1:13	32.01	⌴	⌴
Helaman 1:13	33	brother	brother
Helaman 1:13	33.01	⌴	⌴
Helaman 1:13	34	Pahoran	Pahoran
Helaman 1:13	34.01	;	;
Helaman 1:13	34.02	⌴	⌴
Helaman 1:13	35	and	and
Helaman 1:13	35.01	⌴	⌴
Helaman 1:13	36	it	it
Helaman 1:13	36.01	⌴	⌴
Helaman 1:13	37	was	was
Helaman 1:13	37.01	⌴	⌴
Helaman 1:13	38	according	according
Helaman 1:13	38.01	⌴	⌴
Helaman 1:13	39	to	to
Helaman 1:13	39.01	⌴	⌴
Helaman 1:13	40	his	his
Helaman 1:13	40.01	⌴	⌴
Helaman 1:13	41	right	right
Helaman 1:13	41.01	.	.
Helaman 1:13	41.02	⌴	⌴
Helaman 1:13	42	And	And
Helaman 1:13	42.01	⌴	⌴
Helaman 1:13	43	all	all
Helaman 1:13	43.01	⌴	⌴
Helaman 1:13	44	this	this
Helaman 1:13	44.01	⌴	⌴
Helaman 1:13	45	was	was
Helaman 1:13	45.01	⌴	⌴
Helaman 1:13	46	done	done
Helaman 1:13	46.01	,	,
Helaman 1:13	46.02	⌴	⌴
Helaman 1:13	47	in	in
Helaman 1:13	47.01	⌴	⌴
Helaman 1:13	48	the	the
Helaman 1:13	48.01	⌴	⌴
Helaman 1:13	49	fortieth	fortieth
Helaman 1:13	49.01	⌴	⌴
Helaman 1:13	50	year	year
Helaman 1:13	50.01	⌴	⌴
Helaman 1:13	51	of	of
Helaman 1:13	51.01	⌴	⌴
Helaman 1:13	52	the	the
Helaman 1:13	52.01	⌴	⌴
Helaman 1:13	53	reign	reign
Helaman 1:13	53.01	⌴	⌴
Helaman 1:13	54	of	of
Helaman 1:13	54.01	⌴	⌴
Helaman 1:13	55	the	the
Helaman 1:13	55.01	⌴	⌴
Helaman 1:13	56	Judges	judges
Helaman 1:13	56.01	;	;
Helaman 1:13	56.02	⌴	⌴
Helaman 1:13	57	and	and
Helaman 1:13	57.01	⌴	⌴
Helaman 1:13	58	it	it
Helaman 1:13	58.01	⌴	⌴
Helaman 1:13	59	had	had
Helaman 1:13	59.01	⌴	⌴
Helaman 1:13	60	an	an
Helaman 1:13	60.01	⌴	⌴
Helaman 1:13	61	end	end
Helaman 1:13	61.01	.	.
Helaman 1:14	1	And	And
Helaman 1:14	1.01	⌴	⌴
Helaman 1:14	2	it	it
Helaman 1:14	2.01	⌴	⌴
Helaman 1:14	3	came	came
Helaman 1:14	3.01	⌴	⌴
Helaman 1:14	4	to	to
Helaman 1:14	4.01	⌴	⌴
Helaman 1:14	5	pass	pass
Helaman 1:14	5.01	⌴	⌴
Helaman 1:14	6	in	in
Helaman 1:14	6.01	⌴	⌴
Helaman 1:14	7	the	the
Helaman 1:14	7.01	⌴	⌴
Helaman 1:14	8	forty	forty
Helaman 1:14	8.01	⌴	⌴
Helaman 1:14	9	and	and
Helaman 1:14	9.01	⌴	⌴
Helaman 1:14	10	first	first
Helaman 1:14	10.01	⌴	⌴
Helaman 1:14	11	year	year
Helaman 1:14	11.01	⌴	⌴
Helaman 1:14	12	of	of
Helaman 1:14	12.01	⌴	⌴
Helaman 1:14	13	the	the
Helaman 1:14	13.01	⌴	⌴
Helaman 1:14	14	reign	reign
Helaman 1:14	14.01	⌴	⌴
Helaman 1:14	15	of	of
Helaman 1:14	15.01	⌴	⌴
Helaman 1:14	16	the	the
Helaman 1:14	16.01	⌴	⌴
Helaman 1:14	17	Judges	judges
Helaman 1:14	17.01	,	,
Helaman 1:14	17.02	⌴	⌴
Helaman 1:14	18	that	that
Helaman 1:14	18.01	⌴	⌴
Helaman 1:14	19	the	the
Helaman 1:14	19.01	⌴	⌴
Helaman 1:14	20	Lamanites	Lamanites
Helaman 1:14	20.01	⌴	⌴
Helaman 1:14	21	had	had
Helaman 1:14	21.01	⌴	⌴
Helaman 1:14	22	gathered	gathered
Helaman 1:14	22.01	⌴	⌴
Helaman 1:14	23	together	together
Helaman 1:14	23.01	⌴	⌴
Helaman 1:14	24	an	an
Helaman 1:14	24.01	⌴	⌴
Helaman 1:14	25	innumerable	innumerable
Helaman 1:14	25.01	⌴	⌴
Helaman 1:14	26	army	army
Helaman 1:14	26.01	⌴	⌴
Helaman 1:14	27	of	of
Helaman 1:14	27.01	⌴	⌴
Helaman 1:14	28	men	men
Helaman 1:14	28.01	,	,
Helaman 1:14	28.02	⌴	⌴
Helaman 1:14	29	and	and
Helaman 1:14	29.01	⌴	⌴
Helaman 1:14	30	armed	armed
Helaman 1:14	30.01	⌴	⌴
Helaman 1:14	31	them	them
Helaman 1:14	31.01	⌴	⌴
Helaman 1:14	32	with	with
Helaman 1:14	32.01	⌴	⌴
Helaman 1:14	33	swords	swords
Helaman 1:14	33.01	,	,
Helaman 1:14	33.02	⌴	⌴
Helaman 1:14	34	and	and
Helaman 1:14	34.01	⌴	⌴
Helaman 1:14	35	with	with
Helaman 1:14	35.01	⌴	⌴
Helaman 1:14	36	cimeters	cimeters
Helaman 1:14	36.01	,	,
Helaman 1:14	36.02	⌴	⌴
Helaman 1:14	37	and	and
Helaman 1:14	37.01	⌴	⌴
Helaman 1:14	38	with	with
Helaman 1:14	38.01	⌴	⌴
Helaman 1:14	39	bows	bows
Helaman 1:14	39.01	,	,
Helaman 1:14	39.02	⌴	⌴
Helaman 1:14	40	and	and
Helaman 1:14	40.01	⌴	⌴
Helaman 1:14	41	with	with
Helaman 1:14	41.01	⌴	⌴
Helaman 1:14	42	arrows	arrows
Helaman 1:14	42.01	,	,
Helaman 1:14	42.02	⌴	⌴
Helaman 1:14	43	and	and
Helaman 1:14	43.01	⌴	⌴
Helaman 1:14	44	with	with
Helaman 1:14	44.01	⌴	⌴
Helaman 1:14	45	headplates	headplates
Helaman 1:14	45.01	,	,
Helaman 1:14	45.02	⌴	⌴
Helaman 1:14	46	and	and
Helaman 1:14	46.01	⌴	⌴
Helaman 1:14	47	with	with
Helaman 1:14	47.01	⌴	⌴
Helaman 1:14	48	breast-plates	breast-plates
Helaman 1:14	48.01	,	,
Helaman 1:14	48.02	⌴	⌴
Helaman 1:14	49	and	and
Helaman 1:14	49.01	⌴	⌴
Helaman 1:14	50	with	with
Helaman 1:14	50.01	⌴	⌴
Helaman 1:14	51	all	all
Helaman 1:14	51.01	⌴	⌴
Helaman 1:14	52	manner	manner
Helaman 1:14	52.01	⌴	⌴
Helaman 1:14	53	of	of
Helaman 1:14	53.01	⌴	⌴
Helaman 1:14	54	shields	shields
Helaman 1:14	54.01	⌴	⌴
Helaman 1:14	55	of	of
Helaman 1:14	55.01	⌴	⌴
Helaman 1:14	56	every	every
Helaman 1:14	56.01	⌴	⌴
Helaman 1:14	57	kind	kind
Helaman 1:14	57.01	;	;
Helaman 1:15	1	and	and
Helaman 1:15	1.01	⌴	⌴
Helaman 1:15	2	they	they
Helaman 1:15	2.01	⌴	⌴
Helaman 1:15	3	came	came
Helaman 1:15	3.01	⌴	⌴
Helaman 1:15	4	down	down
Helaman 1:15	4.01	⌴	⌴
Helaman 1:15	5	again	again
Helaman 1:15	5.01	,	,
Helaman 1:15	5.02	⌴	⌴
Helaman 1:15	6	that	that
Helaman 1:15	6.01	⌴	⌴
Helaman 1:15	7	they	they
Helaman 1:15	7.01	⌴	⌴
Helaman 1:15	8	might	might
Helaman 1:15	8.01	⌴	⌴
Helaman 1:15	9	pitch	pitch
Helaman 1:15	9.01	⌴	⌴
Helaman 1:15	10	battle	battle
Helaman 1:15	10.01	⌴	⌴
Helaman 1:15	11	against	against
Helaman 1:15	11.01	⌴	⌴
Helaman 1:15	12	the	the
Helaman 1:15	12.01	⌴	⌴
Helaman 1:15	13	Nephites	Nephites
Helaman 1:15	13.01	.	.
Helaman 1:15	13.02	⌴	⌴
Helaman 1:15	14	And	And
Helaman 1:15	14.01	⌴	⌴
Helaman 1:15	15	they	they
Helaman 1:15	15.01	⌴	⌴
Helaman 1:15	16	were	were
Helaman 1:15	16.01	⌴	⌴
Helaman 1:15	17	led	led
Helaman 1:15	17.01	⌴	⌴
Helaman 1:15	18	by	by
Helaman 1:15	18.01	⌴	⌴
Helaman 1:15	19	a	a
Helaman 1:15	19.01	⌴	⌴
Helaman 1:15	20	man	man
Helaman 1:15	20.01	⌴	⌴
Helaman 1:15	21	whose	whose
Helaman 1:15	21.01	⌴	⌴
Helaman 1:15	22	name	name
Helaman 1:15	22.01	⌴	⌴
Helaman 1:15	23	was	was
Helaman 1:15	23.01	⌴	⌴
Helaman 1:15	24	Coriantumr	Coriantumr
Helaman 1:15	24.01	;	;
Helaman 1:15	24.02	⌴	⌴
Helaman 1:15	25	and	and
Helaman 1:15	25.01	⌴	⌴
Helaman 1:15	26	he	he
Helaman 1:15	26.01	⌴	⌴
Helaman 1:15	27	was	was
Helaman 1:15	27.01	⌴	⌴
Helaman 1:15	28	a	a
Helaman 1:15	28.01	⌴	⌴
Helaman 1:15	29	descendant	descendant
Helaman 1:15	29.01	⌴	⌴
Helaman 1:15	30	of	of
Helaman 1:15	30.01	⌴	⌴
Helaman 1:15	31	Zarahemla	Zarahemla
Helaman 1:15	31.01	;	;
Helaman 1:15	31.02	⌴	⌴
Helaman 1:15	32	and	and
Helaman 1:15	32.01	⌴	⌴
Helaman 1:15	33	he	he
Helaman 1:15	33.01	⌴	⌴
Helaman 1:15	34	was	was
Helaman 1:15	34.01	⌴	⌴
Helaman 1:15	35	a	a
Helaman 1:15	35.01	⌴	⌴
Helaman 1:15	36	dissenter	dissenter
Helaman 1:15	36.01	⌴	⌴
Helaman 1:15	37	from	from
Helaman 1:15	37.01	⌴	⌴
Helaman 1:15	38	among	among
Helaman 1:15	38.01	⌴	⌴
Helaman 1:15	39	the	the
Helaman 1:15	39.01	⌴	⌴
Helaman 1:15	40	Nephites	Nephites
Helaman 1:15	40.01	;	;
Helaman 1:15	40.02	⌴	⌴
Helaman 1:15	41	and	and
Helaman 1:15	41.01	⌴	⌴
Helaman 1:15	42	he	he
Helaman 1:15	42.01	⌴	⌴
Helaman 1:15	43	was	was
Helaman 1:15	43.01	⌴	⌴
Helaman 1:15	44	a	a
Helaman 1:15	44.01	⌴	⌴
Helaman 1:15	45	large	large
Helaman 1:15	45.01	⌴	⌴
Helaman 1:15	46	and	and
Helaman 1:15	46.01	⌴	⌴
Helaman 1:15	47	a	a
Helaman 1:15	47.01	⌴	⌴
Helaman 1:15	48	mighty	mighty
Helaman 1:15	48.01	⌴	⌴
Helaman 1:15	49	man	man
Helaman 1:15	49.01	;	;
Helaman 1:16	1	therefore	therefore
Helaman 1:16	1.01	⌴	⌴
Helaman 1:16	2	the	the
Helaman 1:16	2.01	⌴	⌴
Helaman 1:16	3	king	king
Helaman 1:16	3.01	⌴	⌴
Helaman 1:16	4	of	of
Helaman 1:16	4.01	⌴	⌴
Helaman 1:16	5	the	the
Helaman 1:16	5.01	⌴	⌴
Helaman 1:16	6	Lamanites	Lamanites
Helaman 1:16	6.01	,	,
Helaman 1:16	6.02	⌴	⌴
Helaman 1:16	7	whose	whose
Helaman 1:16	7.01	⌴	⌴
Helaman 1:16	8	name	name
Helaman 1:16	8.01	⌴	⌴
Helaman 1:16	9	was	was
Helaman 1:16	9.01	⌴	⌴
Helaman 1:16	10	Tubaloth	Tubaloth
Helaman 1:16	10.01	,	,
Helaman 1:16	10.02	⌴	⌴
Helaman 1:16	11	who	who
Helaman 1:16	11.01	⌴	⌴
Helaman 1:16	12	was	was
Helaman 1:16	12.01	⌴	⌴
Helaman 1:16	13	the	the
Helaman 1:16	13.01	⌴	⌴
Helaman 1:16	14	son	son
Helaman 1:16	14.01	⌴	⌴
Helaman 1:16	15	of	of
Helaman 1:16	15.01	⌴	⌴
Helaman 1:16	16	Ammoron	Ammoron
Helaman 1:16	16.01	.	.
Helaman 1:16	16.02	⌴	⌴
Helaman 1:16	17	Now	Now
Helaman 1:16	17.01	⌴	⌴
Helaman 1:16	18	Tubaloth	Tubaloth
Helaman 1:16	18.01	⌴	⌴
Helaman 1:16	19	supposing	supposing
Helaman 1:16	19.01	⌴	⌴
Helaman 1:16	20	that	that
Helaman 1:16	20.01	⌴	⌴
Helaman 1:16	21	Coriantumr	Coriantumr
Helaman 1:16	21.01	,	,
Helaman 1:16	21.02	⌴	⌴
Helaman 1:16	22	he	∅
Helaman 1:16	22.01	⌴	∅
Helaman 1:16	23	being	being
Helaman 1:16	23.01	⌴	⌴
Helaman 1:16	24	a	a
Helaman 1:16	24.01	⌴	⌴
Helaman 1:16	25	mighty	mighty
Helaman 1:16	25.01	⌴	⌴
Helaman 1:16	26	man	man
Helaman 1:16	26.01	,	,
Helaman 1:16	26.02	⌴	⌴
Helaman 1:16	27	could	could
Helaman 1:16	27.01	⌴	⌴
Helaman 1:16	28	stand	stand
Helaman 1:16	28.01	⌴	⌴
Helaman 1:16	29	against	against
Helaman 1:16	29.01	⌴	⌴
Helaman 1:16	30	the	the
Helaman 1:16	30.01	⌴	⌴
Helaman 1:16	31	Nephites	Nephites
Helaman 1:16	31.01	,	,
Helaman 1:16	31.02	⌴	⌴
Helaman 1:16	32	insomuch	insomuch
Helaman 1:16	32.01	⌴	⌴
Helaman 1:16	33	with	with
Helaman 1:16	33.01	⌴	⌴
Helaman 1:16	34	his	his
Helaman 1:16	34.01	⌴	⌴
Helaman 1:16	35	strength	strength
Helaman 1:16	35.01	,	,
Helaman 1:16	35.02	⌴	⌴
Helaman 1:16	36	and	and
Helaman 1:16	36.01	⌴	⌴
Helaman 1:16	37	also	also
Helaman 1:16	37.01	⌴	⌴
Helaman 1:16	38	with	with
Helaman 1:16	38.01	⌴	⌴
Helaman 1:16	39	his	his
Helaman 1:16	39.01	⌴	⌴
Helaman 1:16	40	great	great
Helaman 1:16	40.01	⌴	⌴
Helaman 1:16	41	wisdom	wisdom
Helaman 1:16	41.01	,	,
Helaman 1:16	41.02	⌴	⌴
Helaman 1:16	42	that	that
Helaman 1:16	42.01	⌴	⌴
Helaman 1:16	43	by	by
Helaman 1:16	43.01	⌴	⌴
Helaman 1:16	44	sending	sending
Helaman 1:16	44.01	⌴	⌴
Helaman 1:16	45	him	him
Helaman 1:16	45.01	⌴	⌴
Helaman 1:16	46	forth	forth
Helaman 1:16	46.01	,	,
Helaman 1:16	46.02	⌴	⌴
Helaman 1:16	47	he	he
Helaman 1:16	47.01	⌴	⌴
Helaman 1:16	48	should	should
Helaman 1:16	48.01	⌴	⌴
Helaman 1:16	49	gain	gain
Helaman 1:16	49.01	⌴	⌴
Helaman 1:16	50	power	power
Helaman 1:16	50.01	⌴	⌴
Helaman 1:16	51	over	over
Helaman 1:16	51.01	⌴	⌴
Helaman 1:16	52	the	the
Helaman 1:16	52.01	⌴	⌴
Helaman 1:16	53	Nephites	Nephites
Helaman 1:16	53.01	;	;
Helaman 1:17	1	therefore	therefore
Helaman 1:17	1.01	⌴	⌴
Helaman 1:17	2	he	he
Helaman 1:17	2.01	⌴	⌴
Helaman 1:17	3	did	did
Helaman 1:17	3.01	⌴	⌴
Helaman 1:17	4	stir	stir
Helaman 1:17	4.01	⌴	⌴
Helaman 1:17	5	them	them
Helaman 1:17	5.01	⌴	⌴
Helaman 1:17	6	up	up
Helaman 1:17	6.01	⌴	⌴
Helaman 1:17	7	to	to
Helaman 1:17	7.01	⌴	⌴
Helaman 1:17	8	anger	anger
Helaman 1:17	8.01	,	,
Helaman 1:17	8.02	⌴	⌴
Helaman 1:17	9	and	and
Helaman 1:17	9.01	⌴	⌴
Helaman 1:17	10	he	he
Helaman 1:17	10.01	⌴	⌴
Helaman 1:17	11	did	did
Helaman 1:17	11.01	⌴	⌴
Helaman 1:17	12	gather	gather
Helaman 1:17	12.01	⌴	⌴
Helaman 1:17	13	together	together
Helaman 1:17	13.01	⌴	⌴
Helaman 1:17	14	his	his
Helaman 1:17	14.01	⌴	⌴
Helaman 1:17	15	armies	armies
Helaman 1:17	15.01	,	,
Helaman 1:17	15.02	⌴	⌴
Helaman 1:17	16	and	and
Helaman 1:17	16.01	⌴	⌴
Helaman 1:17	17	he	he
Helaman 1:17	17.01	⌴	⌴
Helaman 1:17	18	did	did
Helaman 1:17	18.01	⌴	⌴
Helaman 1:17	19	appoint	appoint
Helaman 1:17	19.01	⌴	⌴
Helaman 1:17	20	Coriantumr	Coriantumr
Helaman 1:17	20.01	⌴	⌴
Helaman 1:17	21	to	to
Helaman 1:17	21.01	⌴	⌴
Helaman 1:17	22	be	be
Helaman 1:17	22.01	⌴	⌴
Helaman 1:17	23	their	their
Helaman 1:17	23.01	⌴	⌴
Helaman 1:17	24	leader	leader
Helaman 1:17	24.01	,	,
Helaman 1:17	24.02	⌴	⌴
Helaman 1:17	25	and	and
Helaman 1:17	25.01	⌴	⌴
Helaman 1:17	26	did	did
Helaman 1:17	26.01	⌴	⌴
Helaman 1:17	27	cause	cause
Helaman 1:17	27.01	⌴	⌴
Helaman 1:17	28	that	that
Helaman 1:17	28.01	⌴	⌴
Helaman 1:17	29	they	they
Helaman 1:17	29.01	⌴	⌴
Helaman 1:17	30	should	should
Helaman 1:17	30.01	⌴	⌴
Helaman 1:17	31	march	march
Helaman 1:17	31.01	⌴	⌴
Helaman 1:17	32	down	down
Helaman 1:17	32.01	⌴	⌴
Helaman 1:17	33	to	to
Helaman 1:17	33.01	⌴	⌴
Helaman 1:17	34	the	the
Helaman 1:17	34.01	⌴	⌴
Helaman 1:17	35	land	land
Helaman 1:17	35.01	⌴	⌴
Helaman 1:17	36	of	of
Helaman 1:17	36.01	⌴	⌴
Helaman 1:17	37	Zarahemla	Zarahemla
Helaman 1:17	37.01	,	,
Helaman 1:17	37.02	⌴	⌴
Helaman 1:17	38	to	to
Helaman 1:17	38.01	⌴	⌴
Helaman 1:17	39	battle	battle
Helaman 1:17	39.01	⌴	⌴
Helaman 1:17	40	against	against
Helaman 1:17	40.01	⌴	⌴
Helaman 1:17	41	the	the
Helaman 1:17	41.01	⌴	⌴
Helaman 1:17	42	Nephites	Nephites
Helaman 1:17	42.01	.	.
Helaman 1:18	1	And	And
Helaman 1:18	1.01	⌴	⌴
Helaman 1:18	2	it	it
Helaman 1:18	2.01	⌴	⌴
Helaman 1:18	3	came	came
Helaman 1:18	3.01	⌴	⌴
Helaman 1:18	4	to	to
Helaman 1:18	4.01	⌴	⌴
Helaman 1:18	5	pass	pass
Helaman 1:18	5.01	⌴	⌴
Helaman 1:18	6	that	that
Helaman 1:18	6.01	⌴	⌴
Helaman 1:18	7	because	because
Helaman 1:18	7.01	⌴	⌴
Helaman 1:18	8	of	of
Helaman 1:18	8.01	⌴	⌴
Helaman 1:18	9	so	so
Helaman 1:18	9.01	⌴	⌴
Helaman 1:18	10	much	much
Helaman 1:18	10.01	⌴	⌴
Helaman 1:18	11	contention	contention
Helaman 1:18	11.01	⌴	⌴
Helaman 1:18	12	and	and
Helaman 1:18	12.01	⌴	⌴
Helaman 1:18	13	so	so
Helaman 1:18	13.01	⌴	⌴
Helaman 1:18	14	much	much
Helaman 1:18	14.01	⌴	⌴
Helaman 1:18	15	difficulty	difficulty
Helaman 1:18	15.01	⌴	⌴
Helaman 1:18	16	in	in
Helaman 1:18	16.01	⌴	⌴
Helaman 1:18	17	the	the
Helaman 1:18	17.01	⌴	⌴
Helaman 1:18	18	government	government
Helaman 1:18	18.01	,	,
Helaman 1:18	18.02	⌴	⌴
